27,0.18:28,0.18:30,EMSLO,0.18:28,0:00:02,EMS
27,0.20:15,0.20:17,MTC,0.20:15,0:00:02,MTCLO
27,0.21:13,0.21:15,MTCLO,0.21:13,0:00:02,MTC
27,0.22:41,0.22:43,EMS,0.22:41,0:00:02,EMSLO
27,0.23:03,0.23:05,EMSLO,0.23:03,0:00:02,EMS
27,0.23:46,1.00:26,PHM,0.23:46,0:36:40,Pomona
7,0.04:10,0.04:30,Pomona,0.04:10,0:00:20,Pomona
7,0.04:30,0.04:45,Pomona,0.04:30,0:00:15,MTC
7,0.05:59,0.06:39,9thHo,0.05:59,0:00:40,CiCLO
7,0.07:22,0.07:30,CiCLO,0.07:22,0:00:08,CiGL
7,0.08:55,0.08:57,EMS,0.08:55,0:00:02,EMSLO
7,0.09:08,0.09:10,EMSLO,0.09:08,0:00:02,EMS
7,0.09:56,0.10:00,PHM,0.09:56,0:00:04,PHMLO
7,0.10:12,0.10:13,PHMLO,0.10:12,0:00:01,PHM
7,0.10:53,0.11:38,EMS,0.10:53,0:00:45,Pomona
109,0.12:50,0.13:10,Pomona,0.12:50,0:00:20,Pomona
109,0.13:10,0.14:00,Pomona,0.13:10,0:00:50,EMS
109,0.15:45,0.15:47,MTC,0.15:45,0:00:02,MTCLO
109,0.15:58,0.16:00,MTCLO,0.15:58,0:00:02,MTC
109,0.16:50,0.16:52,PTC,0.16:50,0:00:02,PTCLO
109,0.16:57,0.16:59,PTCLO,0.16:57,0:00:02,PTC
109,0.17:54,0.17:56,MTC,0.17:54,0:00:02,MTCLO
109,0.18:33,0.18:35,MTCLO,0.18:33,0:00:02,MTC
109,0.20:09,0.20:11,EMS,0.20:09,0:00:02,EMSLO
109,0.20:28,0.20:30,EMSLO,0.20:28,0:00:02,EMS
109,0.22:04,0.22:19,MTC,0.22:04,0:00:15,Pomona
119,0.04:10,0.04:30,Pomona,0.04:10,0:00:20,Pomona
119,0.04:30,0.04:45,Pomona,0.04:30,0:00:15,MTC
119,0.06:09,0.06:37,EMS,0.06:09,0:00:28,SDPR
119,0.07:56,0.08:51,9thHo,0.07:56,0:00:55,Pomona
12,0.13:20,0.13:40,Pomona,0.13:20,0:00:20,Pomona
12,0.13:40,0.13:55,Pomona,0.13:40,0:00:15,TeSC
12,0.14:44,0.14:48,PHM,0.14:44,0:00:04,PHMLO
12,0.14:56,0.15:33,PHMLO,0.14:56,0:00:37,Fi9t
12,0.16:50,0.17:40,IMPR,0.16:50,0:00:50,Fi9t
12,0.19:25,0.19:30,GrPR,0.19:25,0:00:05,CiGL
12,0.20:49,0.20:51,EMS,0.20:49,0:00:02,EMSLO
12,0.20:58,0.21:00,EMSLO,0.20:58,0:00:02,EMS
